receipt_id,token_in_name,token_out_name,token_in_price,token_out_price,swap_volume_usd,transaction_signer,exchange_name,exchange_type,exchange_timestamp
8KxhEM6bpEKuR2nfVcnRSvkjbbYB7CskQjCAVBEw5BvY,aurora-near,wrapped-near,1.2764359036290582,3.926304977252688,25.52872,fetus-squid.near,ref.finance,POOL,1661844056265292775
7S5VSJ3YiS9Z3vLpvnYDsbsx4qnkJmGVe1Dz1wgrTrbM,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,39.84906,jreive.near,ref.finance,POOL,1661844054953307856
98Anh3D26hjKNbHLnhyqGjVtFYhe3PNq2o5tVH1xf2nj,wrapped-near,pembrock,4.040201798964619,0.1467261941447539,77.89883,test_near.near,ref.finance,POOL,1661844049981806416
H8uEDSksQTFuyioFjfpVAC1UV1EkBT39EM4q2DEu5FTq,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,159.11767,jreive.near,ref.finance,POOL,1661844039617907914
FvUrNac7Pi7RYzp57trDPC5YeSR7dVz99c2JZzhbeBsE,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,836.38851,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661844034252444984
EELibr41Q6BByPpw1ATCuDjdftR3FwLLALT9UURis7eZ,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,405.26033,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661844025825578893
89e9tCEjZLtDs6QYEXTWy2WP3PgqNaFrrrL3Rbstbo8V,oraclechain,wrapped-near,0.008346675567865551,3.926304977252688,3.59662,jreive.near,ref.finance,POOL,1661844024655570503
5Qcd1V5JCLhVNNorh6M8HA3ZGf1RNvomn3jYYvoiGtfC,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,119.70963,jreive.near,ref.finance,POOL,1661844023509767522
EogGAe4tt2c9WEQWXx3k74sEqKFKw1LNYkycPtKo57Q3,tether-avalanche-bridged-usdt-e,wrapped-near,1.0022740223171205,3.926304977252688,1252.72134,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661844019973205780
DKo4jvFap8CEDEd3rduWdmVr6MKp9r8ZSh855i1Z96U5,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,626.642,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661844018823653529
3J2suaF9rh641FA4PDgZUTCPgtWc9xDNMESsExg4mS12,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,122.92501,boobs.zudwa.near,ref.finance,POOL,1661844016626128790
C7XaCfqE2PEvFWpkNFRukkzT2a9B9HGAq1cwuk4hdBxL,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,404.66967,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661844015539062968
7H6BwVxbhp43vwpAC9XdK6L6WgpkPe2b9Si3Mgg9UdoW,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,277.76041,tylertran.near,ref.finance,POOL,1661844010157365844
2cZ5m16xEZUDAujqiuPyxpuDGiNMTnjefPittN5ahfkS,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,508.14223,resetme.near,ref.finance,POOL,1661844006208228281
AUxKfbHuLbPVtVBJPmEpo5xrgeBjHMAGeMUhnniUvaYR,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,404.36715,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661844004994705090
F74po2d9ut2ziWfwfeZ2Uc1jBxKFdMsPNq58v6W5yLah,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,39.73853,jreive.near,ref.finance,POOL,1661844003669071382
5zeSxQqTjr28oMkmxSgJYv2iwQegAWF59AFEKttQFtzw,oraclechain,wrapped-near,0.008346675567865551,3.926304977252688,1.79377,jreive.near,ref.finance,POOL,1661844002527868610
F59jryCWXB1EbNC72t55Q7LqRb6VeP3WRCWexJSiai1E,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,626.04087,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843997171010337
9Qcv5nkcimpy6CmNystP4UeDtFkc5Q1KUtZ2edXnogjD,tether-avalanche-bridged-usdt-e,wrapped-near,1.0022740223171205,3.926304977252688,1250.91894,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843997171010337
8E9EYVDUwd653AxD9ccYbG8fmMcMqNyQhTXnz8nXtLnr,wrapped-near,tether-avalanche-bridged-usdt-e,4.040201798964619,1.003185111444977,20.20101,billiondollars.near,ref.finance,POOL,1661843996102617843
2TyNbCCrc4WNyDXRYC1Fd55XxxKYPhMnHWUUAuvph2a9,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,404.15882,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843994839460979
CLY3jRuGMGVZGbpXvLyNm9VdiqmuEk523mhnrFcQKoSs,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,79.24857,jreive.near,ref.finance,POOL,1661843990444799896
38nk6Fgbsv15M1FJTihaX1q2SMBHHFCALn3DmauW7JqE,oraclechain,wrapped-near,0.008346675567865551,3.926304977252688,3.587,jreive.near,ref.finance,POOL,1661843989172566850
UKQa68aBLLR4zmxrYCA7o3Z9tTAqXipmhZDWEcsY1AK,paras,wrapped-near,0.034014233032669046,3.926304977252688,15.49008,paypass.near,ref.finance,POOL,1661843986684098169
7LcvHX3V1zo6s7dDEpsNDw9Xhubja3Esr61GU6y4Chpi,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.040201798964619,1.0034784753407773,54.77805,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,ref.finance,POOL,1661843986684098169
4SzAwTku9NMf8XviEfzn4p2yENJJjB6HAnWFWHocMhNB,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,403.97751,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843985293482179
2PzEByrYsZ7gkTDuY7v8eHEn2GigJYcQWo6gY8WqTYeF,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,624.83867,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843984183650632
8cWQc2HWPmervqoExAdV1fbYULthQVz9GmWZ16w99vZ5,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,505.69139,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661843981401410643
6FezSJUkfbAywLXNeWYJQ4MJGgWqBFYoXZqJfySCcvBP,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,39.78786,jreive.near,ref.finance,POOL,1661843976239260478
CE3dMYj9RJym4NS7D3FppyfZ85a1idafkuDbmRuKjR12,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,1604.23183,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661843971008595756
DSP2X8AFqRVWuuFjcRMuFh1KTop1sp1ppGK6pDhetcsA,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,624.0873,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843968226187891
GRE53NWraFJAiTRZm4osAP7ZeiSvzqFhxRD6Bcspy7ci,tether-avalanche-bridged-usdt-e,wrapped-near,1.0022740223171205,3.926304977252688,1247.61432,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843968226187891
RpZRdLFGP3QF1MbzD2Rsz2rK7W5JLB72uj6jjHF7hXG,tether-avalanche-bridged-usdt-e,wrapped-near,1.0022740223171205,3.926304977252688,2375.38943,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661843968226187891
FjSbDWaKFZNLM6gmg7dhoTtLTq2jAxcYXs1F9EvXiBdQ,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,118.63764,boobs.zudwa.near,ref.finance,POOL,1661843780313832282
J6DHRA5e7WRWj18wewurM9oKDLfRKa7gjgHmxML1aXJF,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,396.08434,tylertran.near,ref.finance,POOL,1661843775473096065
7VfxSY7bF5kLrbHyaQYWpqCNNa6BTUXfGrpMMqv23YGV,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,125.95782,resetme.near,ref.finance,POOL,1661843689845588576
CyWSPwA9rofDRyegN3PsM2Bp6dffmE3B6sxhnpnZVMTe,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,721.90432,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661843675943129621
3teMBVzD3xBP4p5Ay7XQaU1GfFqLj8ANNcrGyHy6B1Dk,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,122.78615,boobs.zudwa.near,ref.finance,POOL,1661843646600306626
31d3wm1rfUDhR5fUAdcD5rEQCm4p5CGr53bZvxEfPCKE,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,507.36298,resetme.near,ref.finance,POOL,1661843631036374379
BpsZypDHKgyxtSxx37sKne665VsVuMH5XLMjxaJMSCVt,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,39.71405,jreive.near,ref.finance,POOL,1661843619168463989
3b2oKt2LebWcJkxnAXc34wewAjFgYsQpt8vn8W6XekYP,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,122.69609,boobs.zudwa.near,ref.finance,POOL,1661843588919700013
5p54GpL1jvGYaoYSDPZGxczo1cqo4PvPfeMfYng7voWG,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,506.95598,resetme.near,ref.finance,POOL,1661843574430382954
34rGJeUVYpGhFjSkUTL6WD96zuTwqu9hjPBUNpKPxWar,jumbo-exchange,wrapped-near,0.8476339717910352,3.926304977252688,22.46507,8117b661210cb92918f916631fd636528ca301fc56e20d5be9c316d6f833fbd5,ref.finance,POOL,1661843561281401269
7CfLBoVMFAuxQ4b13Y4R1TzaKNhahexc9d8eTMB7sawP,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,403.68329,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843553339867012
AhYWtqnY7U1mhNvJQDTswsuuhYJTDeyCSaTXrCicN75C,wrapped-near,pembrock,4.040201798964619,0.1467261941447539,21.78777,8117b661210cb92918f916631fd636528ca301fc56e20d5be9c316d6f833fbd5,ref.finance,POOL,1661843540102660747
JAKuFKh4mjT9odvXBhPQ7nfBRfwdMvJKizJJitnsgsPA,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,403.52258,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843537499494125
9opUudQtFQsbMpx3F7wH2ow5AQHgJN5X88LB6omivzpM,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,245.09923,boobs.zudwa.near,ref.finance,POOL,1661843534754521551
8BjpTqFQKTJjwDiCDcuYibpPERCoCca2qXEts9NYZPff,paras,wrapped-near,0.034014233032669046,3.926304977252688,101.05288,paypass.near,ref.finance,POOL,1661843528135535828
CfksrkwUWP4kXGwWTCTaZbzPhe1QDY336zAKKaue9Qox,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,1354.51962,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661843525524915653
CJtxjqCkWGMPPcVAR2Ca643dcgYAxgSf4kQJkwqyJgc,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,125.69617,resetme.near,ref.finance,POOL,1661843520198402693
7sfG6C1oVBhLBgqnwjQXkuia14TXC8XHVjNYPGwXw6vv,tether-avalanche-bridged-usdt-e,wrapped-near,1.0022740223171205,3.926304977252688,1242.80773,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843517483080363
CnRhYnoXyQ9YzMNwd7CQYPWRu94U5xg4DaCFtJPBEYTE,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,402.60707,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843516042022486
Duu6PZvz1FhqBGd965eKmkizNWKWqeMJSRfY9hQEApWC,tether-avalanche-bridged-usdt-e,wrapped-near,1.0022740223171205,3.926304977252688,1683.82036,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661843514818675868
H5dbktexzfDZWvvTMSmesVrLNBSykNi57j8vQAPjUNj7,wrapped-solana,usd-coin-avalanche-bridged-usdc-e,32.47357522921458,1.0034784753407773,647.55556,tylertran.near,ref.finance,POOL,1661843508205394085
4eRHAiotvCL7rzcoqyCowFi1h6nSQJ8z9L6v58g4bbgq,wrapped-near,ethereum-wormhole,4.040201798964619,1500.5373284480372,82.90729,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,ref.finance,POOL,1661844889136020697
5LVVgWjTL1hrrM8Zaj2Th4F3va56BAAVdL1sEu1bkET9,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,508.39086,resetme.near,ref.finance,POOL,1661844867422445227
6mheo31VA5s8WjQoZn4Xx4pU8j641J6TgpUgDpQCjQGU,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,260.1287,one-one.near,ref.finance,POOL,1661844856615255913
8UFabZcRvkpJj4tY7ShTXbRbQZgcRFdYT6j6epsrJF4b,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,369.07021,boobs.zudwa.near,ref.finance,POOL,1661844854021231579
6cYMtyikzZusUhSi3kuRthiHvJtQCb9h57URRjk2rEA9,tether-avalanche-bridged-usdt-e,ethereum-wormhole,1.0022740223171205,1500.5373284480372,5178.62625,scrubbah.near,ref.finance,POOL,1661844841347676475
BX3Fio9b8TzL3H8HDMLnkxE5gmb6FRu7CjqNrjNtv4pR,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,4.06346,05ab7eff8146b872b831de3e084551c532e18f1a64159bb3a6ee6c6960ff7731,ref.finance,POOL,1661844829455006229
2D5q6Bg5HTY4mY5vNQM6t26XEntd76Ugb4B5s5QFimiD,tether-avalanche-bridged-usdt-e,wrapped-near,1.0022740223171205,3.926304977252688,150.3411,mullerov33.near,ref.finance,POOL,1661844797117410111
7MUBEnW2bhd3V66cMFpee8b6x4JezG391pW5zv3x4N1B,wrapped-near,ethereum-wormhole,4.040201798964619,1500.5373284480372,748.72572,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661844783505247380
BibM3nxvsG5u4CES5RJh5tcebcfoTNSaBRu1iYxsgHj1,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,130.35687,ziyod.near,ref.finance,POOL,1661844777373558668
6mfECpnFHgPQ1N7VtQaa2KHxxXXpoEyjSNmtMVEEXry8,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,13.63229,960390f1cfc00c5dab00e5a6b148d8105b999b796d7b94b948f588f42fbcd1f1,ref.finance,POOL,1661844768775891444
EBT9BJQuXozWNhBuKH2wRGLNar4XVTh1QxuwowqiJuoe,wrapped-near,ethereum-wormhole,4.040201798964619,1500.5373284480372,404.02018,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661844751689187420
3MQb1VcqfVvTWhzWDcBa6BfvmLnhvbdYjaqx7gAs3qbo,wrapped-near,ethereum-wormhole,4.040201798964619,1500.5373284480372,1001.5422,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661844726084631301
Fpf4u26RkNA43jfsaU5evHPitWJujP3aRUWVLXNHU7WY,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.040201798964619,1.0034784753407773,41.72284,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,ref.finance,POOL,1661844718732613260
3ajPXkAVcWXNqrZQ3hRQK4YppFtyKDiDfVXm2zqGtjuu,wrapped-near,ethereum-wormhole,4.040201798964619,1500.5373284480372,404.02018,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661844700594104216
4fcyRav3HmbtN8a4kuvuyB5LV1oCdYeXA5pBxYc18XJC,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,673.97516,tylertran.near,ref.finance,POOL,1661844667505777981
Bbga9qpMzaLthbgYAVHznkDyziCW4Nggf5V753jmnidU,wrapped-near,ethereum-wormhole,4.040201798964619,1500.5373284480372,466.40136,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661844664927291284
Hi5M2fGChqLURTc5dbjPCfX9CRMRAE9M9xXuHSSZRDMV,wrapped-near,tether-avalanche-bridged-usdt-e,4.040201798964619,1.003185111444977,61.2029,traderics_two.near,ref.finance,POOL,1661844624795843196
3rqrSX35vETCQ9Wrdx9Tat1hjLmtMZT7P2cA2vr6kYeT,ref-finance,tether-avalanche-bridged-usdt-e,0.3709062626367377,1.003185111444977,161.54182,783ae3ab8d6b0314ccff0c7b21914800fb62e75d8a20ec1b7e89cc37d8f782a4,ref.finance,POOL,1661844461287361426
3p9jxpj89piu4BjMo1GDf7Mt9Y2GsD9mSbuTqVrECjdY,ref-finance,tether-avalanche-bridged-usdt-e,0.3709062626367377,1.003185111444977,108.46681,3ca104db88eca30ab9a91c47148efe81e855d6793cabf3dec702e9796adba9e4,ref.finance,POOL,1661844458870684814
8JydaJ5ftHLkbTShWEoUbeyqLF8FqMpBdviNKD8doe5A,wrapped-solana,usd-coin-avalanche-bridged-usdc-e,32.47357522921458,1.0034784753407773,644.28547,tylertran.near,ref.finance,POOL,1661844418992961702
9St18fJdXGC35DQrS4Cd8u2WsbxYP6GKKat62uhFGLYp,usn,tether-avalanche-bridged-usdt-e,1.000469848744973,1.003185111444977,916.66943,783ae3ab8d6b0314ccff0c7b21914800fb62e75d8a20ec1b7e89cc37d8f782a4,ref.finance,POOL,1661844416469048002
DkCM8QbdRYGWgTj1ZQ25eh1PPuVLu3hMsgpbgFQ1U5Z8,wrapped-near,usd-coin-avalanche-bridged-usdc-e,4.040201798964619,1.0034784753407773,63.27283,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,ref.finance,POOL,1661844386285212746
CepWTbPbR8mRLs9HtW2EpAmr8E57sWVt2eMhzS3DvL76,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,2547.16358,raoji.near,ref.finance,POOL,1661844354734112079
4jPC6tay8wQ8NdPScVXG4n4jzxSZzE8TZPNEHq4c8zBq,wrapped-near,ethereum-wormhole,4.040201798964619,1500.5373284480372,496.14807,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661844347386073774
FBaJwXjombPHaWLiazxZze2C4T41tPFn19ZjaNQzmC2x,wrapped-near,wrapped-bitcoin,4.040201798964619,20276.905208378128,85.34634,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,ref.finance,POOL,1661844341392543632
5fVfgRvNbE7KSGavFMkkobBY6aWieMaGVi3fwv49HvXM,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,123.10025,boobs.zudwa.near,ref.finance,POOL,1661844235971041227
TCHGMGdaErsSvp9pBEq2ekus7mg1EyCBMVknXqXRLLJ,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,126.29062,resetme.near,ref.finance,POOL,1661844222644653196
7unEuBELjf7VXuSABpyt19CMDkBfTGBxsbUqJoGmw4mm,debio-network,wrapped-near,0.0025851981012176436,3.926304977252688,15.47189,paypass.near,ref.finance,POOL,1661844185289376340
5J3P6EBiGDKFMYs8FsdZpTUcdmuxoed33oHywjSwnUjT,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,119.12495,boobs.zudwa.near,ref.finance,POOL,1661844182819165476
6KR3UcFRXmwKvUKtqtrjChNHtQtPLt4JusoQZ5MACxEe,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,126.25118,resetme.near,ref.finance,POOL,1661844169490537333
9jfA6aX4BLai2c8S9VWgutHBkLbchHmdsNRffwURJhs2,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,22.06039,thinbeefslices.near,ref.finance,POOL,1661844165760683179
51nXHBw1MvdHpeV6hAbAbKJbNVrLbJuMr5eTQasUwG1c,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,123.06996,boobs.zudwa.near,ref.finance,POOL,1661844130164442708
8xaszm9kzYzRufWpHhN5k5qSdpYeyCz8EL1xF82eUAYy,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,126.21113,resetme.near,ref.finance,POOL,1661844117141991627
BxqSfpgm18KBSj3xPMrLScyLPRu3Yipyj3Jxv7d8cmxV,paras,wrapped-near,0.034014233032669046,3.926304977252688,15.49008,paypass.near,ref.finance,POOL,1661844085282099539
CQWeHE1FKFfHHfHd7t6GV9Rg4zbSuKpn79kTHnJ7T3gh,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,245.78333,boobs.zudwa.near,ref.finance,POOL,1661844076640808133
D1WuAi1ttKSrWjUq4XGEX29ZLVwgpAUjsRFCAoExGGRJ,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,126.15136,resetme.near,ref.finance,POOL,1661844063371059792
5cidxkigMQpgT7g2cGgh4c7SuT4ksKA4hKCp3oWqbr8Z,paras,wrapped-near,0.034014233032669046,3.926304977252688,9.18384,paypass.near,ref.finance,POOL,1661843492271385048
D6QtQKurFh393SqoRwW2oyRQrRKcEm849kozrcGBYKt5,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,120.70153,boobs.zudwa.near,ref.finance,POOL,1661843492271385048
DjWVJGKLrjShgri9WKusfCGhbjxochFSftpcuiCgWWDF,oin-finance,wrapped-near,0.019920568089396032,3.926304977252688,192.77134,buan.near,ref.finance,POOL,1661843485443898742
4ciqsSCRfwoe1d9JfzGrFEqQz2ysieUk8hnywiZ2cn7z,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,620.92988,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843482884650966
7MarmDiCWNni3V97eYRdWaJQzE4VMka4amhvq63QQFiH,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,620.47904,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,ref.finance,POOL,1661843472294347059
C24B1LFRW1L1G3u224qyXBSXK2u4JE2ia2bfkGimxwXP,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,802.11591,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661843471044113329
9BuJdRoNyjRyQCPLJTsFpRjsaCn1VugSPYJJNzNnaGiz,wrapped-bitcoin,wrapped-near,20329.876966235614,3.926304977252688,367.25536,boobs.zudwa.near,ref.finance,POOL,1661843471044113329
A58UP8aKNXUzBrbQzkw66NKBZVN5vxvs4DPXbED13wbH,ethereum-wormhole,wrapped-near,1542.076742256076,3.926304977252688,458.62614,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661843468292057892
C5qPCEYqMr2csa92cAJtce1aea8tT2G39oJqcz7eCH5f,tether-avalanche-bridged-usdt-e,wrapped-near,1.0022740223171205,3.926304977252688,1443.27459,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661843445842818938
5sf8azfvgYRwMbf169fmyBXDnnnCPjnJVfRtZrQYizFJ,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,892.35395,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,ref.finance,POOL,1661843367656194942
6a45MPbpot86rnndhYRUYcGe3yNQwUTyDT5iakQh2o6g,aurora-near,usd-coin-avalanche-bridged-usdc-e,1.2764359036290582,1.0034784753407773,114.87923,whaith10.near,ref.finance,POOL,1661843226391991447
2743TMFVTTCfU92fDKqFNRgLept8wMBmrrAPNVXC3yUT,aurora-near,wrapped-near,1.2764359036290582,3.926304977252688,204.22974,farruh.near,ref.finance,POOL,1661841790148264193
GSdpKyaKmnYsyhuSbVz27bruu4F4PW4fGks6BrTHzSeU,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,0.60165,frankbelezza.near,ref.finance,POOL,1661841772965546317
DK1oihMTK4T4kUmu9mBcSaysHHZod1N4ZfqPP6JJbxNB,oin-finance,wrapped-near,0.019920568089396032,3.926304977252688,1.39655,bety.near,ref.finance,POOL,1661841771607857501
BWQthTts1FWmES8EHUuhcWzNuCFj7in8VbNaab4cy6uQ,usn,usd-coin-avalanche-bridged-usdc-e,1.000469848744973,1.0034784753407773,22.37264,777i.near,ref.finance,POOL,1661841759826959150
8CcKU7HHhtEPQZ2PVbjxyyG5DWQzAoq2avrSwQ3AhMh8,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,627.08159,one-one.near,ref.finance,POOL,1661841738846498711
5Toc5YNZjp3dbWhVx4XErCazud7ftqkZcGtuQJe4ygZK,wrapped-near,ref-finance,4.040201798964619,0.36709782199783636,10068.18288,fuliyebianhuan.near,ref.finance,POOL,1661841720453096542
hAUtX2KUEVMm5pqQhm4uxzNE1EFTjSZWyosEEk4qnAz,ref-finance,wrapped-near,0.3709062626367377,3.926304977252688,2.27919,2dabbcd0121ca5fe70dd7d26b8416b4a395a38d8f8d802c707b32f6fa933dce3,ref.finance,POOL,1661841684149627053
9sH6UvfihntLpziaeKWxESeEht9qENvsLfFHQSzfdyNT,tether-avalanche-bridged-usdt-e,wrapped-near,1.0022740223171205,3.926304977252688,20.04548,traderics_two.near,ref.finance,POOL,1661841672848221918
9K29pHUnpHcJ19NxFCTWNzrgbHbd2Z5UWhyG3CF4VMnj,wrapped-near,tether-avalanche-bridged-usdt-e,4.040201798964619,1.003185111444977,343.09979,stevenlwk.near,ref.finance,POOL,1661841670523776955
6SQHtuhnRgGzTH3hm1fuM6XS2axVGTEWbcrouEQhvRpN,usd-coin-avalanche-bridged-usdc-e,wrapped-near,1.002745157601437,3.926304977252688,2.13585,frankbelezza.near,ref.finance,POOL,1661841647151913425
